id,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
5299458,2013-09-02 13:51:09,8,4,77,824,51725,10155.0616,484610,0,0,9,2013-10-01,2013-10-02,2,1,2,20863,1,0,1,6,144,1467,82
19853526,2013-06-14 18:06:23,2,3,66,348,52091,3646.9522,1016046,1,1,0,2013-06-20,2013-06-22,1,0,1,8224,1,0,1,6,135,278,2
3990672,2014-01-02 15:53:43,2,3,66,348,5405,2124.5091,727387,0,0,2,2014-03-14,2014-03-15,4,0,1,8250,1,0,1,2,50,628,1
2821025,2014-06-21 16:59:06,2,3,66,442,47477,74.5396,85471,0,0,1,2014-06-26,2014-06-28,2,0,1,8277,1,0,1,2,50,412,48
17134585,2014-03-19 02:15:51,37,1,77,977,53780,10516.8592,1017944,0,0,9,2014-03-25,2014-03-30,1,0,1,12209,6,0,1,6,70,19,11
28958633,2013-12-20 00:04:32,2,3,66,174,51742,369.098,353599,0,0,2,2013-12-21,2013-12-23,2,1,1,8279,1,0,1,2,50,1230,40
12171210,2014-02-25 23:20:35,2,3,66,363,33393,8627.2953,1056921,0,0,9,2014-03-27,2014-03-30,2,0,1,20464,6,0,3,3,82,228,46
20435679,2014-11-11 22:49:42,24,2,3,50,20442,,273612,0,1,7,2014-12-28,2015-01-02,1,0,1,8803,1,0,2,3,151,69,36
22565236,2014-06-16 12:01:33,2,3,66,351,27951,406.3196,170166,0,0,5,2014-06-29,2014-07-01,2,0,1,3322,3,1,1,2,50,611,42
19665086,2014-07-10 20:23:32,2,3,66,321,47535,1298.9487,465968,0,0,9,2014-07-31,2014-08-02,2,0,1,23413,1,0,1,2,50,607,16
20945720,2014-02-25 15:54:09,2,3,66,220,9486,1457.0159,610392,0,1,0,2014-03-21,2014-03-29,1,1,1,8820,1,0,1,2,50,662,6
6427546,2014-09-10 20:37:18,2,3,66,442,3602,6812.4614,1061474,1,1,2,2014-12-09,2014-12-13,2,0,1,8282,1,0,1,3,126,232,64
13531588,2014-08-16 21:45:20,2,3,66,321,5237,,745058,0,0,9,2014-08-24,2014-08-27,2,0,1,8230,1,0,1,2,50,637,19
29685935,2014-07-19 08:48:45,2,3,66,174,27251,1492.2486,1024588,0,0,9,2014-08-27,2014-08-30,2,0,1,26943,6,0,2,2,50,743,68
25102699,2014-11-01 08:39:54,24,2,3,71,34955,,1163157,0,0,2,2015-06-01,2015-06-05,2,0,1,20404,6,0,5,3,82,230,40
27116655,2014-06-24 08:24:41,37,1,69,674,24894,,193120,0,1,9,2014-08-11,2014-08-19,1,0,1,8808,1,0,1,6,169,28,85
33122716,2014-11-10 07:46:58,11,3,205,411,48438,1266.4716,621884,1,1,2,2015-02-16,2015-02-20,2,0,1,8250,1,0,2,2,50,628,1
15239892,2014-10-13 18:50:50,35,2,70,47,14566,,912799,1,0,9,2014-12-05,2014-12-07,2,0,1,20227,1,0,1,3,182,82,85
14871904,2014-08-05 22:02:13,2,3,66,363,12346,8753.7396,1101612,0,1,9,2014-12-12,2014-12-17,1,0,1,8217,1,0,1,0,34,43,46
29891753,2014-03-26 04:14:05,2,3,66,196,2428,764.5333,314476,0,1,9,2014-05-01,2014-05-05,1,0,1,8268,1,0,1,2,50,682,47
29163719,2014-06-18 08:35:57,2,3,66,348,25701,1568.6565,896184,0,1,9,2015-01-03,2015-01-10,1,0,1,8791,1,0,1,4,8,110,65
12596816,2013-03-08 11:18:12,2,3,66,321,47535,1514.1052,163954,0,1,9,2013-04-11,2013-04-15,2,0,1,12227,6,0,3,2,50,701,25
19244398,2013-04-07 10:23:07,2,3,181,238,14762,,498757,0,1,9,2013-05-10,2013-05-13,2,0,1,8259,1,0,1,4,8,121,64
7582245,2014-04-07 10:46:59,2,3,66,220,10781,899.2776,587144,0,0,9,2014-04-14,2014-04-17,2,0,2,8230,1,0,2,2,50,637,18
23985577,2013-01-15 23:49:52,37,1,69,567,41343,,795145,0,0,9,2013-05-08,2013-05-09,2,0,1,22635,4,0,1,6,204,158,33
1025736,2013-10-04 15:27:05,2,3,66,174,27251,6625.8147,969987,0,0,9,2013-12-21,2013-12-26,2,1,1,8351,6,0,1,4,196,2027,78
7966568,2013-04-01 22:40:31,34,3,205,135,36086,211.8726,487434,0,0,9,2013-04-20,2013-04-21,2,0,1,11813,1,0,1,2,198,377,40
18618489,2014-02-18 13:10:49,2,3,66,256,42825,238.2433,32083,0,0,9,2014-03-13,2014-03-15,4,2,1,24845,6,0,1,2,50,661,94
34842686,2014-11-21 11:17:27,2,3,66,174,9444,235.2404,321818,1,0,2,2014-11-26,2014-11-29,5,2,2,8250,1,0,1,2,50,628,71
17065091,2014-04-27 20:18:53,2,3,66,258,38888,605.1952,827644,0,0,2,2014-07-17,2014-07-21,2,3,2,14840,1,0,1,2,50,1629,31
34892471,2013-07-14 11:30:50,2,3,66,442,28643,1944.6224,495038,0,0,9,2013-08-20,2013-08-21,2,2,1,1901,1,0,1,2,198,401,9
5038576,2014-09-29 16:28:51,2,3,70,47,14566,,1023980,0,0,2,2014-10-01,2014-10-04,2,0,1,347,1,0,1,3,182,52,61
13257381,2013-09-16 06:28:09,2,3,66,189,42955,4192.9487,1082236,0,0,9,2013-10-11,2013-10-12,2,0,1,21787,6,0,1,6,105,29,98
4096592,2014-11-07 11:59:44,2,3,66,322,45317,215.2049,1009558,1,0,1,2014-11-07,2014-11-08,2,0,1,11647,1,1,1,2,50,910,50
25604254,2014-03-20 21:24:02,37,1,69,674,24894,,465189,0,1,0,2014-10-10,2014-10-16,2,3,2,8267,1,0,2,2,50,675,98
4563506,2014-09-03 12:42:37,2,3,66,315,31872,,988648,0,0,0,2014-10-06,2014-10-07,2,0,1,25616,6,0,1,2,50,887,96
22821938,2014-10-01 14:51:07,2,3,66,184,20971,,1148997,0,0,0,2014-10-12,2014-10-13,2,0,1,27262,1,0,1,2,50,566,32
35453118,2013-06-15 11:41:43,2,3,66,220,2086,425.8413,160558,1,0,9,2013-07-16,2013-07-17,2,0,1,19535,1,0,1,2,50,593,93
7093691,2013-01-13 18:11:52,2,3,66,363,12346,4916.215999999999,427638,0,1,9,2013-09-05,2013-09-11,2,0,1,8859,1,0,1,2,50,212,21
36737195,2014-12-06 04:37:21,2,3,66,220,2086,2344.0807,274286,1,0,0,2014-12-25,2014-12-26,4,0,2,8254,1,0,2,2,50,365,49
21423065,2013-10-03 22:06:52,24,2,3,50,5703,,977227,0,0,1,2013-11-21,2013-11-23,4,1,1,8856,1,0,1,2,50,636,73
18566789,2013-05-09 07:18:50,2,3,80,39,16563,,1132332,0,0,9,2013-05-09,2013-05-10,2,2,1,26400,1,1,1,3,129,103,29
13155792,2013-07-14 07:34:15,11,3,1,452,11803,,786355,1,0,1,2013-07-26,2013-07-28,2,2,2,8788,1,1,1,6,77,1880,46
31509136,2014-11-24 16:40:10,2,3,66,174,16634,154.7659,959399,0,0,9,2014-11-28,2014-11-30,1,0,1,24374,6,0,2,2,50,627,73
35866756,2014-06-17 15:55:39,2,3,66,442,38326,655.2507,577828,1,0,9,2014-07-15,2014-07-22,2,0,1,8236,1,0,1,2,50,656,21
19039583,2014-03-31 22:30:09,2,3,66,174,21225,8276.9701,1174840,0,0,9,2014-04-17,2014-04-21,2,0,1,8220,1,0,1,3,182,46,46
37452932,2013-02-12 13:52:49,2,3,66,435,5391,1074.88,431342,0,0,3,2013-06-08,2013-06-14,2,1,1,11938,1,0,1,4,8,126,66
26984960,2014-08-30 20:17:43,37,1,69,1011,17091,,1011243,1,0,9,2014-11-19,2014-11-22,2,0,1,11181,6,0,2,5,203,253,58
14297162,2014-10-13 17:53:25,2,3,66,196,2428,8156.1315,672602,0,0,2,2014-11-11,2014-11-16,1,0,1,8242,1,0,1,3,171,61,64
9853804,2014-03-18 14:01:12,2,3,239,359,1950,,757983,0,1,9,2014-03-19,2014-03-20,1,0,1,20739,6,0,1,4,103,1932,30
3369034,2014-12-11 04:14:53,2,3,66,318,43818,2391.1119,327010,0,1,9,2014-12-13,2014-12-19,2,0,1,11565,1,0,1,4,32,1505,30
30221633,2014-11-22 16:07:06,2,3,66,351,16876,,1191323,0,0,0,2014-12-07,2014-12-08,4,1,1,8254,1,0,1,2,50,365,40
30261913,2014-11-05 15:08:12,2,3,66,260,56145,500.0869,77071,0,0,2,2014-11-26,2014-11-29,3,0,2,26367,1,0,1,2,50,192,47
11640029,2014-09-07 11:08:09,2,3,66,348,48862,195.9632,352763,0,1,9,2014-10-03,2014-10-04,1,0,1,28637,6,0,1,2,50,1538,94
16940914,2014-06-01 01:49:56,2,3,80,38,52486,,513746,0,0,9,2014-06-17,2014-06-21,1,0,1,12682,5,0,1,3,82,230,30
37064701,2014-09-02 02:30:58,2,3,66,322,44140,1366.2858,247947,0,1,2,2015-02-19,2015-02-22,2,0,1,44241,8,0,1,2,50,628,1
18748261,2013-03-21 10:19:37,34,3,205,354,53713,358.0807,365400,0,0,9,2013-05-17,2013-05-20,4,2,2,7635,3,0,2,2,50,675,68
28947012,2013-11-04 12:51:04,2,3,66,258,16313,,317684,0,1,9,2014-05-07,2014-05-10,2,0,1,8266,1,0,1,2,50,411,98
401749,2014-09-30 21:12:38,2,3,66,174,19362,24.0981,194842,0,0,9,2014-11-04,2014-11-05,2,0,1,11359,1,0,1,2,50,358,4
5824882,2014-08-13 02:55:24,2,3,66,314,45853,4850.5263,677409,1,0,9,2014-08-29,2014-08-30,2,0,1,669,3,0,1,2,50,212,70
26216182,2014-11-01 19:24:45,24,2,3,65,48724,,1134616,0,0,0,2014-12-02,2014-12-03,2,2,1,8803,1,0,1,3,151,69,76
27822043,2013-05-15 21:07:07,11,3,205,385,1347,56.8814,946086,0,0,0,2013-05-18,2013-05-19,2,2,1,26141,6,0,2,2,198,1006,99
2933102,2014-04-29 04:59:58,2,3,3,50,5703,,384476,0,0,2,2014-05-17,2014-05-19,2,0,1,41773,1,0,2,3,106,156,82
995307,2014-03-07 17:02:45,37,1,69,1011,29978,,880312,0,1,0,2014-04-23,2014-04-30,2,0,2,18569,1,0,2,3,182,83,63
16501578,2013-08-18 22:43:52,34,3,205,354,21259,30.3232,618474,0,0,9,2013-08-20,2013-08-21,2,0,1,26022,6,0,1,2,198,397,68
26278883,2013-07-16 17:35:21,2,3,66,324,36345,204.49900000000002,139479,1,0,1,2013-07-19,2013-07-21,2,0,1,25903,6,0,4,2,50,438,94
11031211,2014-10-16 22:59:16,37,1,69,661,7133,,403574,0,1,9,2014-12-19,2014-12-20,2,0,1,52677,3,0,4,6,21,14,99
23487054,2013-09-12 23:32:51,2,3,66,174,23793,360.8382,51993,0,0,9,2013-09-15,2013-09-18,3,1,1,12132,1,0,2,2,50,366,41
22779799,2014-09-08 18:26:50,13,1,190,53,12238,,1011165,0,0,0,2014-09-12,2014-09-14,1,0,1,8746,1,0,1,6,105,29,61
11416139,2013-08-16 16:45:28,2,3,66,311,38374,500.7894,680494,0,0,0,2013-09-28,2013-09-29,4,2,4,25376,1,1,1,2,50,716,22
23877130,2014-07-21 10:21:24,2,3,66,174,43471,75.3944,374430,0,0,2,2014-08-02,2014-08-03,2,0,1,8278,1,0,1,2,50,368,23
25333377,2014-12-20 20:24:24,37,1,69,753,56399,,803865,0,1,9,2014-12-26,2014-12-29,2,0,1,8788,1,0,1,6,77,2,29
21137564,2014-11-12 20:19:41,2,3,66,324,22768,162.4983,32767,0,0,0,2014-11-14,2014-11-15,2,0,1,12228,6,0,1,2,50,411,72
11387961,2014-04-14 10:25:34,2,3,66,220,2086,4084.2491,595490,0,0,9,2014-04-30,2014-05-03,1,0,1,12526,5,0,1,4,196,2034,82
31870076,2014-10-02 04:45:12,2,3,112,874,39289,,699231,0,0,9,2014-10-26,2014-11-09,1,0,1,8253,1,0,1,6,70,19,16
8588322,2013-05-24 08:02:23,23,1,1,436,21686,512.1288,5511,0,0,9,2013-08-12,2013-08-15,2,1,1,24432,6,0,1,6,68,296,14
9799259,2014-12-23 17:13:33,37,1,69,931,21839,,553688,0,0,9,2015-06-25,2015-06-28,1,0,1,50404,4,0,2,3,5,65,81
14188261,2013-02-10 09:56:27,2,3,66,442,35390,2074.8823,334523,0,1,0,2013-03-09,2013-03-12,2,0,1,28461,6,0,1,4,32,1411,26
2800378,2014-07-22 09:01:29,2,3,66,226,56497,,26000,0,1,0,2014-07-26,2014-08-01,2,0,1,8223,1,0,1,2,50,689,18
10551858,2014-11-01 14:09:07,30,4,195,597,42999,,989796,0,0,5,2015-07-26,2015-07-30,2,0,1,21721,6,0,1,6,105,1865,99
30633258,2014-07-29 14:01:04,34,3,205,354,9913,,1062633,0,0,9,2014-08-09,2014-08-10,2,0,1,14875,1,0,8,2,198,750,10
18345733,2014-06-14 16:39:22,37,1,69,627,11254,,514797,0,1,0,2015-01-21,2015-02-05,2,0,1,11633,1,0,1,4,174,405,63
12546798,2013-09-09 16:17:29,37,1,69,761,41949,,1156371,0,0,1,2013-11-03,2013-11-08,1,0,1,8242,1,0,1,3,171,61,6
7259419,2014-03-05 21:59:56,2,3,66,220,41077,,894045,1,1,9,2014-03-26,2014-03-30,2,0,1,11439,1,0,3,4,163,1503,52
33159953,2014-09-06 17:27:41,2,3,66,153,25334,186.7219,753218,0,0,1,2014-09-09,2014-09-10,2,0,1,23650,1,0,1,2,50,629,54
19817096,2014-08-06 10:39:32,2,3,215,646,51733,1892.6206,902980,0,0,9,2014-08-12,2014-08-14,1,0,1,8279,1,0,2,2,50,1230,98
24415950,2014-02-21 10:06:19,2,3,66,174,24103,112.0934,1133576,0,0,9,2014-03-16,2014-03-18,2,0,1,8278,1,0,1,2,50,368,59
11880843,2013-06-08 21:29:01,2,3,66,174,5938,3303.2729999999997,2956,0,0,9,2013-06-28,2013-06-29,2,0,1,12257,6,1,1,4,51,1509,47
20722854,2013-11-24 16:26:09,2,3,66,314,12751,176.9109,1164610,1,1,1,2013-12-14,2013-12-15,2,0,1,7635,3,0,1,2,50,675,56
26006980,2014-12-25 14:53:56,2,3,91,48,39712,,557447,1,0,9,2015-01-02,2015-01-07,2,0,1,12227,6,0,1,2,50,701,77
30518815,2014-07-08 22:23:21,11,3,205,155,19334,60.638999999999996,741490,0,0,1,2014-07-10,2014-07-11,2,0,1,8288,1,0,2,2,198,399,51
20572987,2014-09-03 13:58:46,2,3,66,348,48862,641.7844,689870,0,0,9,2014-11-11,2014-11-14,3,0,1,26030,6,0,4,2,50,677,28
7205529,2014-04-23 08:30:16,11,3,205,354,7363,168.6498,737315,0,0,9,2014-07-05,2014-07-06,3,0,1,14875,1,1,1,2,198,750,39
24862513,2014-06-04 21:03:50,2,3,66,258,4687,5580.099,373454,0,0,3,2014-08-31,2014-09-03,2,0,1,21779,6,0,2,6,208,1480,53
10628499,2014-10-03 18:35:08,24,2,3,62,48702,,72354,1,0,9,2014-11-21,2014-11-23,2,0,1,8785,1,0,1,6,105,35,97
2213372,2014-12-03 16:07:08,23,1,1,436,22756,3960.3824,832951,0,1,1,2014-12-31,2015-01-06,2,0,1,8267,1,0,1,2,50,675,56
3832615,2013-03-02 17:46:55,2,3,66,348,21241,,301272,0,1,0,2013-03-21,2013-03-23,2,0,1,8281,1,0,1,2,50,663,59
35040584,2014-09-24 14:46:52,2,3,66,174,8978,65.9625,1009429,0,0,3,2015-01-16,2015-01-17,2,0,1,8837,1,0,3,2,50,360,91
13014450,2013-08-09 12:37:35,2,3,66,174,26232,5952.6283,336790,0,0,9,2013-09-15,2013-09-18,1,0,1,55649,3,0,2,6,77,2,64
4266461,2014-12-03 10:39:27,2,3,66,153,20706,490.7036,226636,0,0,9,2014-12-13,2014-12-16,1,0,1,8830,1,0,3,2,50,650,10
14750874,2014-04-01 11:19:00,34,3,93,71,15362,,750048,0,0,9,2014-04-05,2014-04-13,2,0,1,28610,6,1,1,6,22,245,78
36809017,2014-01-10 14:14:47,2,3,66,174,30055,115.3476,547892,0,0,9,2014-01-25,2014-01-26,2,1,1,8834,1,0,1,2,50,355,16
8519322,2014-02-09 17:12:40,2,3,66,337,27733,1567.3139,982565,0,1,3,2014-03-05,2014-03-08,2,0,1,11439,1,0,2,4,163,1503,52
32436827,2013-03-07 08:32:44,2,3,66,184,2037,4678.4492,1054678,0,0,9,2013-04-19,2013-04-20,1,0,1,8253,1,0,2,6,70,19,29
36138707,2014-07-29 14:48:02,2,3,66,346,31371,8321.0831,419809,0,0,9,2014-12-04,2014-12-09,1,0,1,5497,1,0,1,3,182,79,81
10905887,2014-05-31 07:18:49,2,3,66,348,48862,2543.2270000000003,1121153,0,0,9,2014-09-24,2014-09-25,3,0,1,18790,1,0,1,2,50,361,72
2930558,2013-09-01 11:12:35,2,3,66,220,34077,34.8674,375531,0,0,0,2013-09-05,2013-09-06,2,0,1,12895,5,0,1,2,50,686,47
32702873,2013-09-29 09:54:15,2,3,66,442,76,1116.2838,568992,0,0,9,2013-11-14,2013-11-18,2,1,1,44045,3,0,1,2,50,701,40
9529032,2014-03-05 16:06:54,11,3,205,135,38749,4305.8528,789895,0,0,9,2014-08-15,2014-08-18,2,1,1,8213,1,0,1,6,68,275,37
7298270,2014-06-01 15:05:34,2,3,66,293,33823,,1010117,0,0,0,2014-08-06,2014-08-09,2,0,1,21961,6,0,1,6,68,275,76
56980,2014-05-14 08:38:35,2,3,66,337,35011,1020.7819999999999,199772,0,1,9,2014-07-16,2014-07-23,2,1,1,44045,3,0,5,2,50,701,98
6062067,2014-07-03 13:10:21,2,3,66,143,36345,147.251,72067,0,0,9,2014-07-04,2014-07-05,4,0,1,43055,6,0,2,2,50,350,91
16533617,2014-08-26 22:06:31,2,3,66,442,18617,,700013,0,1,7,2014-10-15,2014-10-18,6,0,3,8250,1,0,4,2,50,628,19
30200443,2014-08-01 14:14:34,24,2,3,50,5703,,1159557,0,0,1,2014-09-20,2014-09-23,4,0,2,13941,6,0,1,3,171,61,9
7032290,2013-01-22 12:25:39,8,4,77,871,55294,,252405,0,0,5,2013-09-13,2013-09-26,2,0,1,7635,3,0,1,2,50,675,55
4629966,2014-04-30 12:43:23,24,2,3,64,3169,,1170018,0,0,2,2014-06-26,2014-06-29,2,0,1,23284,6,1,1,3,88,1032,83
15853392,2014-10-08 18:20:14,24,2,3,53,3267,,125649,0,0,0,2014-12-28,2015-01-02,4,0,2,19945,6,0,1,3,99,88,46
29559878,2014-09-22 02:54:58,2,3,24,88,12377,,695697,0,0,9,2014-09-26,2014-09-27,1,0,1,40262,3,1,1,6,105,1834,60
4968553,2014-09-11 13:00:04,10,0,182,396,2484,2479.0168,829665,0,0,5,2014-10-16,2014-10-20,2,2,1,8225,1,0,1,4,124,1939,90
30010773,2013-04-25 20:25:40,2,3,66,331,30602,692.4010000000001,645924,1,0,3,2013-04-28,2013-05-04,3,1,1,12227,6,0,1,2,50,701,83
28566873,2014-12-28 13:00:17,35,2,70,47,39133,,521354,1,1,9,2015-04-12,2015-04-15,6,0,3,8282,1,0,5,3,126,232,6
18133838,2014-02-17 23:13:26,24,2,3,49,53800,,1182586,0,0,0,2014-06-11,2014-06-26,2,0,1,669,3,0,1,2,50,212,51
15407754,2014-06-02 13:15:35,37,1,69,834,19392,,148308,0,1,1,2014-06-17,2014-06-21,2,0,1,18998,1,0,1,6,77,6,82
21179661,2014-06-17 13:30:26,11,3,205,385,3616,,163623,0,1,9,2014-07-19,2014-07-27,2,1,1,8745,1,0,1,6,204,27,37
10894326,2013-03-17 20:26:59,2,3,66,189,45362,1598.4431,1090690,0,0,3,2013-05-24,2013-05-27,2,0,1,11439,1,0,2,4,163,1503,66
25345529,2014-10-11 21:12:22,2,3,66,174,49433,,841827,0,0,9,2015-04-19,2015-04-23,2,0,1,64560,8,0,1,6,68,275,58
7733173,2014-08-09 16:51:05,2,3,66,448,31350,194.4,1050067,1,0,0,2014-08-25,2014-08-26,2,2,1,8291,1,0,1,2,50,191,2
22660748,2013-07-06 07:54:43,2,3,66,258,4687,0.3831,559473,0,0,9,2013-07-06,2013-07-09,2,0,1,12191,6,0,1,2,50,637,68
9625355,2014-02-06 15:27:58,2,3,66,260,28238,,1124088,0,0,9,2014-05-22,2014-05-24,2,0,1,30337,1,0,1,6,70,10,28
36818204,2014-12-15 17:42:33,11,3,205,135,36086,1750.8670000000002,579344,0,0,9,2014-12-23,2014-12-24,2,0,1,12556,5,0,1,2,50,409,28
1319875,2014-01-19 14:31:10,2,3,66,448,4730,4574.0963,661902,0,1,9,2014-05-21,2014-05-25,4,0,2,8746,1,0,4,6,105,29,30
35148589,2013-03-11 21:42:36,11,3,205,155,23672,233.5389,194213,0,0,9,2013-05-22,2013-05-23,2,1,1,23405,6,0,1,2,50,1179,32
36673456,2014-06-02 10:15:18,2,3,66,442,17078,467.524,30391,0,0,9,2014-06-08,2014-06-13,1,0,1,12652,5,0,1,2,50,192,37
36076449,2014-11-17 09:36:44,2,3,66,258,18236,1161.4594,174904,0,0,9,2015-04-03,2015-04-06,2,2,1,28584,6,0,1,2,50,703,96
30989273,2014-11-03 19:43:25,2,3,66,174,8978,413.9672,762019,0,1,9,2014-12-27,2015-01-03,0,0,1,9147,1,0,1,2,50,367,26
12285545,2014-08-01 11:30:00,34,3,66,442,12416,1176.8848,292655,0,0,9,2014-10-22,2014-10-23,2,0,1,8276,1,0,1,2,50,661,91
33135408,2014-09-28 23:33:32,25,2,23,48,4924,,667404,0,0,1,2014-10-12,2014-10-15,2,0,1,1398,3,0,1,3,141,1240,62
36306094,2014-08-24 09:23:20,8,4,77,977,4518,4521.3743,1042717,0,0,9,2014-11-24,2014-11-27,5,0,2,5497,1,0,1,3,182,79,82
5344158,2014-07-03 22:03:05,2,3,66,318,7689,,591512,0,1,9,2014-07-07,2014-07-08,1,1,1,12017,1,0,1,2,50,731,48
36809936,2013-10-10 22:33:28,2,3,66,174,2141,5153.1909,552155,0,0,9,2013-10-21,2013-10-28,1,0,1,8747,1,0,1,3,106,107,12
6355354,2013-11-16 07:43:46,2,3,66,340,34700,5822.3658,850945,0,0,2,2013-11-29,2013-12-01,2,0,1,8747,1,0,1,3,106,107,97
3937347,2014-10-30 07:07:13,2,3,66,467,36345,1765.1888,583257,0,0,9,2014-12-23,2014-12-30,2,0,1,8279,1,0,1,2,50,1230,53
36769477,2014-12-30 15:20:46,8,4,77,977,2429,9432.7244,390207,1,0,9,2015-04-17,2015-04-20,2,0,1,8258,1,0,1,2,50,645,95
30996724,2014-12-26 23:34:50,2,3,66,174,26232,0.1146,778395,0,0,9,2015-01-04,2015-01-05,1,0,1,8279,1,0,1,2,50,1230,21
34627612,2014-05-05 13:01:02,2,3,66,322,19069,,761801,0,0,9,2014-06-13,2014-06-20,2,0,1,23693,1,0,1,2,50,1634,96
7989307,2014-10-01 13:02:38,11,3,205,385,14228,,544350,0,0,3,2015-04-01,2015-04-15,2,0,1,8747,1,0,1,3,106,107,9
33347248,2014-02-11 23:31:49,2,3,66,256,43893,150.3757,98144,0,0,9,2014-02-18,2014-02-19,2,0,1,8276,1,0,1,2,50,661,6
21181017,2014-04-03 14:29:28,2,3,66,442,41566,942.7643,168124,0,1,1,2014-05-08,2014-05-11,2,0,1,8791,1,0,6,4,8,110,52
31630815,2014-01-22 17:15:10,2,3,66,174,46432,1556.0535,56988,0,1,1,2014-01-27,2014-02-05,1,0,1,8810,1,0,1,4,8,1532,92
20773552,2013-02-02 01:34:54,2,3,48,424,5957,,80381,0,1,0,2013-05-12,2013-05-16,2,0,1,8739,1,0,1,6,144,4,46
4553591,2013-05-15 13:41:03,23,1,1,167,48347,,965592,0,1,9,2013-10-20,2013-10-23,2,1,1,25000,1,0,3,6,144,1364,32
980549,2014-10-04 10:30:09,2,3,66,448,25538,1360.7957,840165,0,1,9,2014-10-31,2014-11-08,2,0,1,12188,6,0,2,4,8,110,65
23042966,2013-08-25 20:45:44,2,3,66,348,24244,1197.6438,801663,0,1,9,2013-10-23,2013-10-26,3,0,1,11353,1,0,2,2,50,699,68
34964334,2014-10-15 11:45:30,2,3,66,220,12922,208.1035,747984,0,0,2,2014-10-16,2014-10-18,2,0,1,22955,3,0,1,2,50,548,7
14455854,2013-01-10 01:19:49,37,1,69,761,41949,,1094847,0,1,9,2013-03-28,2013-04-01,2,0,1,25800,6,0,1,2,50,696,72
26410320,2014-08-19 14:31:38,2,3,66,348,47583,78.3866,526058,1,0,9,2014-08-20,2014-08-21,1,0,1,24417,1,0,1,2,50,1664,47
8160620,2014-01-27 08:37:14,34,3,66,196,2428,351.4865,1087546,0,0,9,2014-01-31,2014-02-01,2,2,1,26022,6,0,1,2,198,397,68
20291786,2013-01-31 20:37:16,2,3,66,442,46296,1071.0825,1097019,1,0,9,2013-03-24,2013-03-30,2,0,1,8250,1,0,1,2,50,628,88
16438498,2014-05-30 11:34:35,36,2,115,957,17195,,461620,0,0,5,2014-05-30,2014-05-31,2,0,1,4992,1,0,2,3,110,72,21
34579185,2014-03-26 08:12:50,2,3,66,331,54953,217.8426,577854,0,0,9,2014-05-02,2014-05-04,4,0,1,26051,6,0,1,2,50,1235,55
20856079,2013-08-04 08:56:16,2,3,141,14,8978,,329276,0,0,9,2013-08-10,2013-08-12,1,0,1,51385,6,0,5,6,31,155,85
25036197,2013-01-08 12:02:41,8,4,77,977,45054,10454.3078,970418,0,1,2,2013-02-09,2013-02-17,2,0,1,8745,1,0,5,6,204,27,99
34761313,2013-06-12 10:10:05,8,4,77,977,53780,5523.3078,21627,0,0,5,2013-07-28,2013-08-05,2,3,1,669,3,0,1,2,50,212,83
30992228,2014-10-10 11:53:00,2,3,66,337,9047,170.5878,768960,0,0,9,2014-10-11,2014-10-12,2,0,1,24787,1,0,3,2,50,498,60
33482735,2014-02-21 04:32:05,24,2,3,50,5224,,536032,0,0,4,2014-03-21,2014-03-24,2,0,1,32496,4,1,1,3,126,232,12
18267530,2013-02-02 20:02:57,34,3,205,354,42252,2129.7585,303656,0,0,9,2013-03-06,2013-03-10,1,0,1,12132,1,0,1,2,50,366,47
9845710,2013-09-09 22:22:16,2,3,66,174,56392,116.75200000000001,725917,0,0,0,2013-12-06,2013-12-08,1,0,1,13599,4,0,1,2,50,368,6
24237152,2013-08-17 16:25:27,2,3,66,337,6780,,517023,0,1,6,2013-11-26,2013-11-30,2,2,1,8223,1,0,1,2,50,690,68
36460101,2013-06-26 09:14:31,2,3,182,144,47670,5166.0826,415082,0,0,9,2013-07-12,2013-07-14,1,1,1,8745,1,0,1,6,204,27,91
23402847,2014-10-23 04:15:35,2,3,99,766,43752,,955001,0,0,9,2015-01-06,2015-01-12,2,0,1,21473,6,0,2,5,203,1713,82
13123325,2014-12-09 20:28:07,30,4,195,548,56440,,671582,1,0,0,2015-02-04,2015-02-08,1,0,1,8819,1,0,1,3,168,1242,25
19341417,2014-08-24 18:22:04,2,3,66,258,16306,640.7487,762396,0,0,0,2014-08-25,2014-08-26,1,0,1,11358,1,1,1,2,50,570,91
26210963,2014-06-17 08:51:28,2,3,66,331,38255,433.1531,1122598,0,0,9,2014-07-11,2014-07-12,2,0,1,8267,1,0,1,2,50,675,41
30737059,2014-08-10 14:32:24,2,3,66,174,24103,6138.9709,90610,0,0,0,2014-08-22,2014-08-23,2,0,1,8785,1,0,1,6,105,809,58
15326238,2014-12-30 14:35:31,37,1,69,582,27623,,1138014,1,1,0,2015-10-30,2015-11-19,2,0,1,18569,1,0,2,3,182,83,34
35851704,2014-03-14 13:49:58,2,3,66,321,47535,909.0429,522312,0,0,9,2014-04-02,2014-04-06,1,0,1,18055,1,0,1,2,50,489,32
